filing_number,time_filed,form_type,skeda_lines,skedb_lines,skede_lines,other_lines,total_lines
958839,10/15 05:07 PM,F3XN,143,31,0,0,174
958838,10/15 05:06 PM,F3N,10,59,0,3,72
958837,10/15 05:06 PM,F3N,145,65,0,0,210
958836,10/15 05:06 PM,F3XN,0,7,0,0,7
958835,10/15 05:06 PM,F3XN,7,5,1,0,13
958834,10/15 05:06 PM,F3N,179,143,0,6,328
958833,10/15 05:06 PM,F3N,0,0,0,0,0
958832,10/15 05:06 PM,F3N,0,0,0,1,1
958831,10/15 05:05 PM,F3XA,48,6,0,0,54
958830,10/15 05:05 PM,F3XN,124,0,0,1,125
958829,10/15 05:04 PM,F3N,718,227,0,0,945
958828,10/15 05:04 PM,F3N,133,69,0,1,203
958827,10/15 05:04 PM,F24N,0,0,2,0,2
958826,10/15 05:04 PM,F3N,2909,261,0,1,3171
958825,10/15 05:03 PM,F3N,703,116,0,1,820
958824,10/15 05:03 PM,F3N,0,0,0,1,1
958823,10/15 05:02 PM,F3N,30,58,0,0,88
958822,10/15 05:02 PM,F3N,6,5,0,0,11
958821,10/15 05:02 PM,F3XA,72,3,0,1,76
958820,10/15 05:02 PM,F3N,440,210,0,0,650
958819,10/15 05:02 PM,F3XN,0,0,0,0,0
958818,10/15 05:02 PM,F3N,0,2,0,81,83
958817,10/15 05:01 PM,F3XA,12,5,0,0,17
958816,10/15 05:01 PM,F3N,116,116,0,1,233
958815,10/15 05:01 PM,F3XN,3,1,0,0,4
958814,10/15 05:01 PM,F3N,429,340,0,9,778
958813,10/15 05:01 PM,F3XN,5,6,0,0,11
958812,10/15 05:00 PM,F3N,169,74,0,0,243
958811,10/15 05:00 PM,F3XN,0,7,0,1,8
958810,10/15 05:00 PM,F3XN,685,125,0,0,810
958809,10/15 05:00 PM,F3PN,0,7,0,64,71
958808,10/15 04:59 PM,F3N,1173,208,0,7,1388
958807,10/15 04:59 PM,F3XN,8,35,0,0,43
958806,10/15 04:59 PM,F3N,268,176,0,0,444
958805,10/15 04:58 PM,F3N,187,126,0,0,313
958804,10/15 04:58 PM,F3N,100,83,0,0,183
958803,10/15 04:58 PM,F3N,5,12,0,0,17
958802,10/15 04:58 PM,F3A,200,103,0,1,304
958801,10/15 04:57 PM,F3XN,0,0,0,6,6
958800,10/15 04:57 PM,F3XN,0,0,0,18,18
958799,10/15 04:57 PM,F3N,336,156,0,0,492
958798,10/15 04:57 PM,F3N,71,175,0,1,247
958797,10/15 04:57 PM,F3XN,108,56,0,0,164
958796,10/15 04:56 PM,F3N,2,2,0,2,6
958795,10/15 04:56 PM,F3XN,0,2,0,0,2
958794,10/15 04:56 PM,F5N,0,0,2,0,2
958793,10/15 04:56 PM,F3XN,0,2,0,0,2
958792,10/15 04:56 PM,F3N,955,368,0,0,1323
958791,10/15 04:55 PM,F3XA,3,8,0,0,11
958790,10/15 04:55 PM,F3N,0,3,0,4,7
958789,10/15 04:55 PM,F1A,0,0,0,0,0
958788,10/15 04:55 PM,F3XN,19115,12,0,1,19128
958787,10/15 04:54 PM,F3XN,0,10,0,0,10
958786,10/15 04:54 PM,F3N,2,8,0,39,49
958785,10/15 04:54 PM,F3XN,426,15,0,0,441
958784,10/15 04:54 PM,F3XN,0,5,0,0,5
958783,10/15 04:54 PM,F3XN,3,17,0,0,20
958782,10/15 04:53 PM,F1MN,0,0,0,0,0
958781,10/15 04:53 PM,F3XA,1,13,0,0,14
958780,10/15 04:53 PM,F3N,0,2,0,2,4
958779,10/15 04:53 PM,F3N,18,56,0,2,76
958778,10/15 04:53 PM,F3XN,0,0,0,0,0
958777,10/15 04:52 PM,F3XN,29,23,0,0,52
958776,10/15 04:51 PM,F3XN,7,16,1,0,24
958775,10/15 04:51 PM,F3XN,683,35,0,2,720
958774,10/15 04:51 PM,F3XN,1,10,0,0,11
958773,10/15 04:51 PM,F3A,212,56,0,3,271
958772,10/15 04:51 PM,F3XA,0,12,0,0,12
958771,10/15 04:51 PM,F3XN,24,5,0,0,29
958770,10/15 04:51 PM,F3XN,5,15,0,0,20
958769,10/15 04:50 PM,F3N,1512,228,0,0,1740
958768,10/15 04:50 PM,F3A,12,18,0,0,30
958767,10/15 04:50 PM,F3N,0,5,0,8,13
958766,10/15 04:50 PM,F3N,0,0,0,12,12
958765,10/15 04:50 PM,F3XN,37,81,0,78,196
958764,10/15 04:49 PM,F3XN,4,10,1,0,15
958763,10/15 04:49 PM,F3XN,47,64,10,5,126
958762,10/15 04:49 PM,F3XT,85,22,0,0,107
958761,10/15 04:48 PM,F3N,3,61,0,22,86
958760,10/15 04:48 PM,F3N,0,1,0,0,1
958759,10/15 04:47 PM,F3XA,31,3,0,1,35
958758,10/15 04:47 PM,F3XN,67,29,0,0,96
958757,10/15 04:47 PM,F3N,107,115,0,0,222
958756,10/15 04:47 PM,F3XN,19,18,0,0,37
958755,10/15 04:47 PM,F3XN,0,0,0,0,0
958754,10/15 04:47 PM,F3XN,4,5,0,0,9
958753,10/15 04:47 PM,F3XN,31,3,0,0,34
958752,10/15 04:47 PM,F3N,29,126,0,1,156
958751,10/15 04:47 PM,F3XN,0,0,0,5,5
958750,10/15 04:46 PM,F3N,1442,279,0,7,1728
958749,10/15 04:46 PM,F3XA,206,91,50,9,356
958748,10/15 04:45 PM,F24N,0,0,33,0,33
958747,10/15 04:45 PM,F3N,0,0,0,0,0
958746,10/15 04:45 PM,F3N,284,248,0,2,534
958745,10/15 04:44 PM,F3N,389,875,0,67,1331
958744,10/15 04:44 PM,F3XN,0,3,0,6,9
958743,10/15 04:44 PM,F3XN,29,13,0,5,47
958742,10/15 04:44 PM,F3XN,1,13,1,1,16
958741,10/15 04:43 PM,F3N,101,73,0,1,175
958740,10/15 04:43 PM,F3N,679,364,0,2,1045
958739,10/15 04:43 PM,F24N,0,0,1,0,1
958738,10/15 04:43 PM,F3XN,1,2,0,0,3
958737,10/15 04:43 PM,F3N,1,11,0,1,13
958736,10/15 04:43 PM,F3XN,31,30,0,0,61
958735,10/15 04:43 PM,F3XA,0,3,0,0,3
958734,10/15 04:42 PM,F3XN,3,3,1,1,8
958733,10/15 04:41 PM,F3XN,88,90,0,1,179
958732,10/15 04:40 PM,F3A,36,36,0,15,87
958731,10/15 04:39 PM,F3XN,11,0,0,0,11
958730,10/15 04:39 PM,F3XN,0,1,0,0,1
958729,10/15 04:39 PM,F3N,863,105,0,0,968
958728,10/15 04:38 PM,F3N,200,116,0,7,323
958727,10/15 04:38 PM,F3N,47,67,0,1,115
958726,10/15 04:38 PM,F3N,162,113,0,10,285
958725,10/15 04:38 PM,F3XN,6,11,0,0,17
958724,10/15 04:37 PM,F3N,1,2,0,7,10
958723,10/15 04:37 PM,F3XN,3,8,10,9,30
958722,10/15 04:37 PM,F3XN,40,10,0,0,50
958721,10/15 04:37 PM,F3N,658,166,0,0,824
958720,10/15 04:37 PM,F3XN,0,4,0,0,4
958719,10/15 04:37 PM,F3XN,84,18,0,0,102
958718,10/15 04:37 PM,F1A,0,0,0,0,0
958717,10/15 04:37 PM,F3XA,0,1,0,7,8
958716,10/15 04:36 PM,F3N,1,1,0,1,3
958715,10/15 04:36 PM,F3XN,0,21,0,0,21
958714,10/15 04:36 PM,F3N,1794,428,0,2,2224
958713,10/15 04:36 PM,F3XA,0,2,0,4,6
958712,10/15 04:36 PM,F3XA,0,4,0,0,4
958711,10/15 04:35 PM,F3N,75,40,0,14,129
958710,10/15 04:35 PM,F3XN,0,10,0,0,10
958709,10/15 04:35 PM,F3XN,851,215,0,1,1067
958708,10/15 04:35 PM,F3XA,86,85,0,13,184
958707,10/15 04:35 PM,F3XN,224,36,0,0,260
958706,10/15 04:35 PM,F3N,132,65,0,0,197
958705,10/15 04:34 PM,F3XN,0,4,0,2,6
958704,10/15 04:34 PM,F7N,0,0,0,47,47
958703,10/15 04:34 PM,F3XN,4,2,0,0,6
958702,10/15 04:34 PM,F3XN,0,0,0,0,0
958701,10/15 04:33 PM,F3XA,0,1,0,2,3
958700,10/15 04:33 PM,F3N,360,98,0,0,458
958699,10/15 04:33 PM,F3XN,9,5,0,0,14
958698,10/15 04:33 PM,F3XN,1,3,0,0,4
958697,10/15 04:33 PM,F3XN,0,0,0,2,2
958696,10/15 04:32 PM,F3XN,1,3,0,0,4
958695,10/15 04:32 PM,F3XN,24,12,0,0,36
958694,10/15 04:32 PM,F3XN,4,1,0,2,7
958693,10/15 04:31 PM,F3XN,1,4,0,0,5
958692,10/15 04:31 PM,F3XN,7,13,0,0,20
958691,10/15 04:31 PM,F3XN,0,0,0,0,0
958690,10/15 04:31 PM,F3XN,2,3,0,0,5
958689,10/15 04:31 PM,F3XN,2,1,0,0,3
958688,10/15 04:30 PM,F3N,6,60,0,1,67
958687,10/15 04:30 PM,F3N,124,143,0,1,268
958686,10/15 04:29 PM,F3N,3,31,0,9,43
958685,10/15 04:29 PM,F3A,54,44,0,33,131
958684,10/15 04:29 PM,F3XN,12,0,0,0,12
958683,10/15 04:28 PM,F24N,0,0,6,0,6
958682,10/15 04:28 PM,F3N,4198,439,0,0,4637
958681,10/15 04:28 PM,F3N,260,160,0,0,420
958680,10/15 04:28 PM,F5N,0,0,3,0,3
958679,10/15 04:27 PM,F3N,66,70,0,12,148
958678,10/15 04:27 PM,F3XN,181,26,0,0,207
958677,10/15 04:26 PM,F24N,0,0,6,0,6
958676,10/15 04:26 PM,F3XN,68,5,0,0,73
958675,10/15 04:26 PM,F3XN,13,10,0,2,25
958674,10/15 04:25 PM,F3XN,76,10,0,0,86
958673,10/15 04:25 PM,F3XN,0,1,0,0,1
958672,10/15 04:25 PM,F24N,0,0,5,0,5
958671,10/15 04:24 PM,F3N,591,185,0,0,776
958670,10/15 04:24 PM,F3XN,0,1,0,2,3
958669,10/15 04:24 PM,F3N,57,52,0,5,114
958668,10/15 04:23 PM,F3N,950,302,0,0,1252
958667,10/15 04:23 PM,F24N,0,0,5,0,5
958666,10/15 04:23 PM,F3N,0,0,0,12,12
958665,10/15 04:22 PM,F3XN,0,3,0,6,9
958664,10/15 04:22 PM,F3XA,1,11,0,14,26
958663,10/15 04:22 PM,F3XN,6,0,0,0,6
958662,10/15 04:21 PM,F3N,146,68,0,0,214
958661,10/15 04:21 PM,F99,0,0,0,0,0
958660,10/15 04:21 PM,F3XN,18,18,0,0,36
958659,10/15 04:20 PM,F3N,642,230,0,0,872
958658,10/15 04:20 PM,F3XN,6,18,0,3,27
958657,10/15 04:20 PM,F3XN,2,1,0,0,3
958656,10/15 04:19 PM,F3XN,107,0,0,1,108
958655,10/15 04:19 PM,F3XN,0,0,0,0,0
958654,10/15 04:18 PM,F3XN,841,145,45,0,1031
958653,10/15 04:18 PM,F24N,0,0,5,0,5
958652,10/15 04:18 PM,F3XN,11,7,0,3,21
958651,10/15 04:18 PM,F3XN,0,0,0,0,0
958650,10/15 04:18 PM,F24N,0,0,7,0,7
958649,10/15 04:17 PM,F3XN,21,48,0,0,69
958648,10/15 04:16 PM,F3XN,31,5,0,1,37
958647,10/15 04:16 PM,F3XA,0,1,0,0,1
958646,10/15 04:16 PM,F3XA,4,3,0,16,23
958645,10/15 04:16 PM,F3XN,191,29,0,0,220
958644,10/15 04:16 PM,F99,0,0,0,0,0
958643,10/15 04:16 PM,F3XN,238,53,0,0,291
958642,10/15 04:16 PM,F3XN,1,8,0,0,9
958641,10/15 04:15 PM,F3N,0,3,0,0,3
958640,10/15 04:15 PM,F3N,51,24,0,2,77
958639,10/15 04:15 PM,F3XA,2,3,0,12,17
958638,10/15 04:14 PM,F3XN,89,1,0,89,179
958637,10/15 04:14 PM,F3XN,0,4,0,0,4
958636,10/15 04:14 PM,F3N,591,228,0,0,819
958635,10/15 04:13 PM,F3N,285,113,0,9,407
958634,10/15 04:13 PM,F3N,895,219,0,8,1122
958633,10/15 04:13 PM,F3N,23,25,0,1,49
958632,10/15 04:13 PM,F3XN,73,14,0,0,87
958631,10/15 04:13 PM,F3XN,0,0,0,26,26
958630,10/15 04:13 PM,F3N,32,45,0,9,86
958629,10/15 04:12 PM,F3XN,3,16,0,0,19
958628,10/15 04:12 PM,F3N,163,51,0,1,215
958627,10/15 04:12 PM,F3N,1109,178,0,3,1290
958626,10/15 04:12 PM,F3N,15,35,0,14,64
958625,10/15 04:12 PM,F3XN,87,6,0,0,93
958624,10/15 04:11 PM,F3N,129,187,0,0,316
958623,10/15 04:11 PM,F3XN,14,22,0,0,36
958622,10/15 04:10 PM,F3N,152,127,0,21,300
958621,10/15 04:10 PM,F3XN,0,0,0,0,0
958620,10/15 04:10 PM,F3XN,71,6,0,0,77
958619,10/15 04:10 PM,F3N,145,44,0,6,195
958618,10/15 04:10 PM,F3N,313,86,0,1,400
958617,10/15 04:09 PM,F3N,220,96,0,0,316
958616,10/15 04:09 PM,F3XN,1,11,0,14,26
958615,10/15 04:08 PM,F3XN,0,0,0,0,0
958614,10/15 04:08 PM,F3XN,8,11,0,1,20
958613,10/15 04:07 PM,F3A,73,54,0,0,127
958612,10/15 04:07 PM,F24A,0,0,1,0,1
958611,10/15 04:07 PM,F3N,185,125,0,11,321
958610,10/15 04:07 PM,F3N,27,14,0,4,45
958609,10/15 04:07 PM,F3XN,27,19,0,0,46
958608,10/15 04:06 PM,F3N,385,145,0,9,539
958607,10/15 04:06 PM,F3XN,86,62,49,6,203
958606,10/15 04:06 PM,F3N,103,124,0,0,227
958605,10/15 04:06 PM,F3N,585,197,0,1,783
958604,10/15 04:05 PM,F3XN,0,3,0,0,3
958603,10/15 04:05 PM,F3XN,1,0,0,0,1
958602,10/15 04:05 PM,F3N,289,107,0,0,396
958601,10/15 04:04 PM,F1A,0,0,0,0,0
958600,10/15 04:04 PM,F3N,0,2,0,10,12
958599,10/15 04:04 PM,F3XN,48,3,0,0,51
958598,10/15 04:04 PM,F3XN,0,1,0,0,1
958597,10/15 04:03 PM,F3N,0,8,0,2,10
958596,10/15 04:03 PM,F3XN,5,3,0,0,8
958595,10/15 04:03 PM,F3XN,1,0,0,0,1
958594,10/15 04:03 PM,F3XN,9,2,0,0,11
958593,10/15 04:03 PM,F3XN,11,6,0,0,17
958592,10/15 04:03 PM,F3N,28,46,0,0,74
958591,10/15 04:02 PM,F3XN,76,2,0,76,154
958590,10/15 04:02 PM,F3XN,0,0,0,0,0
958589,10/15 04:02 PM,F3XN,12,14,0,0,26
958588,10/15 04:01 PM,F3XN,2,2,0,0,4
958587,10/15 04:01 PM,F3XN,0,1,0,0,1
958586,10/15 04:01 PM,F3XN,14,2,0,0,16
958585,10/15 04:01 PM,F3XN,0,0,0,2,2
958584,10/15 04:01 PM,F3N,642,315,0,19,976
958583,10/15 04:01 PM,F3N,518,369,0,0,887
958582,10/15 04:01 PM,F3XA,10,0,0,0,10
958581,10/15 04:01 PM,F3A,34,39,0,1,74
958580,10/15 04:01 PM,F3N,138,175,0,1,314
958579,10/15 04:00 PM,F3N,27,75,0,0,102
958578,10/15 04:00 PM,F3N,14,37,0,0,51
958577,10/15 04:00 PM,F3XN,86,1,0,0,87
958576,10/15 04:00 PM,F3XN,6,5,0,0,11
958575,10/15 04:00 PM,F3A,72,63,0,0,135
958574,10/15 03:59 PM,F3XN,0,0,0,0,0
958573,10/15 03:59 PM,F3XN,185,167,0,0,352
958572,10/15 03:59 PM,F3N,2179,272,0,0,2451
958571,10/15 03:58 PM,F3XN,23,30,0,0,53
958570,10/15 03:58 PM,F3N,0,2,0,0,2
958569,10/15 03:58 PM,F3XN,10,11,0,0,21
958568,10/15 03:58 PM,F3XN,2,2,0,0,4
958567,10/15 03:58 PM,F3XN,10,16,0,0,26
958566,10/15 03:57 PM,F3XN,33,14,0,0,47
958565,10/15 03:57 PM,F3XN,5,6,0,0,11
958564,10/15 03:57 PM,F3XN,3,10,2,0,15
958563,10/15 03:56 PM,F3XN,0,0,0,3,3
958562,10/15 03:56 PM,F3XN,9,10,1,0,20
958561,10/15 03:56 PM,F3XN,0,1,0,0,1
958560,10/15 03:55 PM,F3A,12,20,0,3,35
958559,10/15 03:55 PM,F3XN,1,4,0,0,5
958558,10/15 03:55 PM,F3XN,13,6,3,0,22
958557,10/15 03:55 PM,F3N,28,8,0,0,36
958556,10/15 03:55 PM,F3XN,0,0,0,0,0
958555,10/15 03:54 PM,F3XN,0,2,0,1,3
958554,10/15 03:53 PM,F3A,57,16,0,3,76
958553,10/15 03:53 PM,F3XN,0,1,0,0,1
958552,10/15 03:53 PM,F3XN,3,6,0,0,9
958551,10/15 03:53 PM,F3XN,6,1,0,0,7
958550,10/15 03:53 PM,F3XN,76,6,0,0,82
958549,10/15 03:52 PM,F3XA,8,0,0,0,8
958548,10/15 03:52 PM,F3XN,84,9,0,0,93
958547,10/15 03:52 PM,F3XN,0,0,0,0,0
958546,10/15 03:52 PM,F3XN,3,0,0,0,3
958545,10/15 03:52 PM,F3XA,2,3,0,12,17
958544,10/15 03:52 PM,F3N,384,137,0,0,521
958543,10/15 03:51 PM,F3XN,0,2,0,0,2
958542,10/15 03:51 PM,F3XN,2,1,1,1,5
958541,10/15 03:51 PM,F2A,0,0,0,0,0
958540,10/15 03:51 PM,F3XN,3,8,0,5,16
958539,10/15 03:51 PM,F3XA,2,5,0,0,7
958538,10/15 03:50 PM,F5N,0,0,4,0,4
958537,10/15 03:50 PM,F3XN,0,1,0,0,1
958536,10/15 03:50 PM,F3XN,1,4,0,0,5
958535,10/15 03:50 PM,F3XN,1,4,0,0,5
958534,10/15 03:50 PM,F3N,0,11,0,0,11
958533,10/15 03:50 PM,F3XN,23,50,0,1,74
958532,10/15 03:50 PM,F3A,6,16,0,0,22
958531,10/15 03:49 PM,F3XN,10,4,2,0,16
958530,10/15 03:49 PM,F3XN,11,5,0,0,16
958529,10/15 03:49 PM,F3XN,1,16,0,0,17
958528,10/15 03:48 PM,F3T,6,12,0,1,19
958527,10/15 03:47 PM,F3N,226,69,0,2,297
958526,10/15 03:47 PM,F3N,5,20,0,0,25
958525,10/15 03:46 PM,F3N,452,211,0,110,773
958524,10/15 03:46 PM,F5N,1,0,30,0,31
958523,10/15 03:46 PM,F3N,780,118,0,4,902
958522,10/15 03:46 PM,F3XN,2,98,0,0,100
958521,10/15 03:46 PM,F3N,5,8,0,5,18
958520,10/15 03:46 PM,F3XN,0,0,0,4,4
958519,10/15 03:45 PM,F3XN,1,6,0,0,7
958518,10/15 03:45 PM,F3N,250,62,0,6,318
958517,10/15 03:45 PM,F3XN,6,116,0,0,122
958516,10/15 03:45 PM,F3XN,54,1,0,0,55
958515,10/15 03:41 PM,F5N,21,0,8,0,29
958514,10/15 03:44 PM,F3XN,2,10,0,0,12
958513,10/15 03:44 PM,F3XN,7,4,0,0,11
958512,10/15 03:44 PM,F3N,3,30,0,0,33
958511,10/15 03:44 PM,F3XN,0,7,0,0,7
958510,10/15 03:44 PM,F3N,1156,119,0,0,1275
958509,10/15 03:43 PM,F3XN,0,5,0,2,7
958508,10/15 03:43 PM,F3XN,27,26,0,0,53
958507,10/15 03:43 PM,F3XN,56,44,0,11,111
958506,10/15 03:43 PM,F3XN,0,0,0,0,0
958505,10/15 03:43 PM,F3N,12,10,0,0,22
958504,10/15 03:43 PM,F3XN,18,10,0,0,28
958503,10/15 03:43 PM,F24N,0,0,8,0,8
958502,10/15 03:42 PM,F3XN,0,5,0,0,5
958501,10/15 03:43 PM,F3N,158,81,0,3,242
958500,10/15 03:42 PM,F3XN,0,3,0,3,6
958499,10/15 03:42 PM,F3XA,39,4,0,0,43
958498,10/15 03:42 PM,F3XN,51,2,0,0,53
958497,10/15 03:42 PM,F3XN,1,0,0,0,1
958496,10/15 03:41 PM,F3XN,47,68,0,1,116
958495,10/15 03:41 PM,F3XN,0,0,0,0,0
958494,10/15 03:41 PM,F3N,0,0,0,1,1
958493,10/15 03:41 PM,F3N,217,117,0,13,347
958492,10/15 03:40 PM,F3XN,61,14,0,0,75
958491,10/15 03:40 PM,F3XN,9,5,0,0,14
958490,10/15 03:40 PM,F3N,279,255,0,18,552
958489,10/15 03:40 PM,F3XN,15,5,0,0,20
958488,10/15 03:40 PM,F3XN,143,81,0,0,224
958487,10/15 03:40 PM,F3XN,27,2,0,0,29
958486,10/15 03:39 PM,F24N,0,0,2,0,2
958485,10/15 03:39 PM,F3XN,44,77,0,0,121
958484,10/15 03:38 PM,F3N,66,78,0,27,171
958483,10/15 03:38 PM,F3XN,0,0,0,0,0
958482,10/15 03:38 PM,F3XN,0,12,0,2,14
958481,10/15 03:38 PM,F3XN,93,0,0,0,93
958480,10/15 03:38 PM,F3XA,46,8,0,0,54
958479,10/15 03:38 PM,F3XN,0,0,0,0,0
958478,10/15 03:38 PM,F3XN,62,2,0,47,111
958477,10/15 03:38 PM,F3N,9,6,0,0,15
958476,10/15 03:38 PM,F3XN,78,11,0,1,90
958475,10/15 03:37 PM,F3XN,10,15,0,0,25
958474,10/15 03:37 PM,F3XN,0,7,0,0,7
958473,10/15 03:37 PM,F3XN,18,0,0,0,18
958472,10/15 03:37 PM,F3XN,0,0,0,0,0
958471,10/15 03:37 PM,F3XN,96,69,0,0,165
958470,10/15 03:37 PM,F3XN,5,2,0,0,7
958469,10/15 03:37 PM,F3N,101,145,0,8,254
958468,10/15 03:36 PM,F3N,20,9,0,0,29
958467,10/15 03:36 PM,F3N,100,48,0,1,149
958466,10/15 03:36 PM,F3XN,44,14,0,0,58
958465,10/15 03:36 PM,F3N,312,52,0,1,365
958464,10/15 03:36 PM,F3XN,7,1,0,0,8
958463,10/15 03:35 PM,F3N,211,63,0,0,274
958462,10/15 03:35 PM,F3XN,0,1,0,0,1
958461,10/15 03:35 PM,F3N,2,98,0,0,100
958460,10/15 03:35 PM,F3A,103,50,0,17,170
958459,10/15 03:35 PM,F3XN,2,2,1,0,5
958458,10/15 03:34 PM,F3XN,3,0,1,0,4
958457,10/15 03:34 PM,F3XN,2,4,0,0,6
958456,10/15 03:34 PM,F3XN,0,0,0,0,0
958455,10/15 03:34 PM,F3N,26,21,0,0,47
958454,10/15 03:34 PM,F3XN,2,4,3,0,9
958453,10/15 03:33 PM,F3XN,0,0,0,0,0
958452,10/15 03:33 PM,F3XN,0,0,0,0,0
958451,10/15 03:33 PM,F3XN,0,5,0,0,5
958450,10/15 03:33 PM,F3XN,3,5,0,5,13
958449,10/15 03:32 PM,F1N,0,0,0,0,0
958448,10/15 03:32 PM,F3XA,8,2,0,0,10
958447,10/15 03:31 PM,F3N,54,86,0,4,144
958446,10/15 03:31 PM,F3XN,3,0,0,0,3
958445,10/15 03:31 PM,F3XN,0,0,0,0,0
958444,10/15 03:31 PM,F3N,164,81,0,3,248
958443,10/15 03:31 PM,F3XN,22,2,0,0,24
958442,10/15 03:31 PM,F3N,244,135,0,3,382
958441,10/15 03:31 PM,F3XN,16,7,0,0,23
958440,10/15 03:31 PM,F3N,47,16,0,3,66
958439,10/15 03:30 PM,F3XN,0,0,0,2,2
958438,10/15 03:30 PM,F3XN,0,3,0,0,3
958437,10/15 03:29 PM,F3N,98,53,0,2,153
958436,10/15 03:29 PM,F3XN,0,3,0,3,6
958435,10/15 03:29 PM,F3N,139,184,0,0,323
958434,10/15 03:29 PM,F3N,0,0,0,9,9
958433,10/15 03:29 PM,F3XN,55,3,0,0,58
958432,10/15 03:29 PM,F3XN,45,7,0,0,52
958431,10/15 03:29 PM,F3A,610,166,0,1,777
958430,10/15 03:29 PM,F3XN,4,22,0,0,26
958429,10/15 03:28 PM,F3XN,0,1,0,0,1
958428,10/15 03:28 PM,F3XN,0,0,0,0,0
958427,10/15 03:28 PM,F3N,240,89,0,0,329
958426,10/15 03:28 PM,F5N,0,0,12,0,12
958425,10/15 03:28 PM,F3XN,0,0,0,0,0
958424,10/15 03:28 PM,F3XN,0,0,0,13,13
958423,10/15 03:28 PM,F3XN,1,1,0,0,2
958422,10/15 03:27 PM,F3XN,0,1,0,0,1
958421,10/15 03:27 PM,F3N,145,87,0,2,234
958420,10/15 03:27 PM,F3XN,0,4,0,0,4
958419,10/15 03:27 PM,F3XN,0,1,0,0,1
958418,10/15 03:27 PM,F3XN,0,13,0,0,13
958417,10/15 03:26 PM,F3XA,0,9,0,0,9
958416,10/15 03:26 PM,F3XN,0,3,0,0,3
958415,10/15 03:26 PM,F3A,192,240,0,4,436
958414,10/15 03:26 PM,F3N,107,54,0,4,165
958413,10/15 03:26 PM,F3XN,0,5,0,0,5
958412,10/15 03:26 PM,F3XN,8,32,0,1,41
958411,10/15 03:26 PM,F3XN,0,1,0,0,1
958410,10/15 03:25 PM,F3XA,19,82,1,0,102
958409,10/15 03:24 PM,F3XN,1,21,0,1,23
958408,10/15 03:24 PM,F5N,0,0,0,0,0
958407,10/15 03:24 PM,F3XT,0,1,0,0,1
958406,10/15 03:24 PM,F3N,320,158,0,0,478
958405,10/15 03:23 PM,F3N,93,212,0,7,312
958404,10/15 03:22 PM,F3XN,70,1,0,0,71
958403,10/15 03:22 PM,F3XN,0,1,0,0,1
958402,10/15 03:22 PM,F3XN,0,0,0,0,0
958401,10/15 03:22 PM,F3XN,69,30,0,0,99
958400,10/15 03:22 PM,F3XN,71,36,0,0,107
958399,10/15 03:21 PM,F3A,808,118,0,1,927
958398,10/15 03:21 PM,F3XN,1,1,0,0,2
958397,10/15 03:21 PM,F3N,334,155,0,7,496
958396,10/15 03:21 PM,F3N,210,117,0,4,331
958395,10/15 03:21 PM,F3XN,0,0,0,0,0
958394,10/15 03:21 PM,F3XN,18,3,0,15,36
958393,10/15 03:20 PM,F3N,0,0,0,3,3
958392,10/15 03:20 PM,F3XN,5,18,0,0,23
958391,10/15 03:20 PM,F3XN,3,22,0,0,25
958390,10/15 03:20 PM,F3XN,1,2,0,0,3
958389,10/15 03:20 PM,F3XN,14,24,0,0,38
958388,10/15 03:19 PM,F3XA,38,36,0,0,74
958387,10/15 03:19 PM,F3XN,2,1,0,0,3
958386,10/15 03:19 PM,F3XN,0,0,0,0,0
958385,10/15 03:19 PM,F3XN,57,9,0,0,66
958384,10/15 03:18 PM,F3XN,0,5,0,0,5
958383,10/15 03:17 PM,F3XN,5,4,0,0,9
958382,10/15 03:16 PM,F3XA,11,1,0,0,12
958381,10/15 03:16 PM,F3XN,0,0,0,0,0
958380,10/15 03:16 PM,F3N,1131,350,0,0,1481
958379,10/15 03:15 PM,F3XN,1,31,0,0,32
958378,10/15 03:14 PM,F3XA,72,12,0,0,84
958377,10/15 03:14 PM,F3XN,2,36,0,0,38
958376,10/15 03:14 PM,F3XN,60,8,0,0,68
958375,10/15 03:14 PM,F3XN,6,6,0,0,12
958374,10/15 03:14 PM,F3N,125,184,0,0,309
958373,10/15 03:14 PM,F3N,65,72,0,14,151
958372,10/15 03:14 PM,F3N,753,216,0,0,969
958371,10/15 03:13 PM,F3XN,0,0,0,0,0
958370,10/15 03:13 PM,F24N,0,0,5,0,5
958369,10/15 03:13 PM,F3XN,1,1,0,0,2
958368,10/15 03:13 PM,F3XN,321,392,0,1,714
958367,10/15 03:12 PM,F3XN,44,11,0,0,55
958366,10/15 03:12 PM,F3N,156,57,0,0,213
958365,10/15 03:12 PM,F3XN,0,1,0,1,2
958364,10/15 03:12 PM,F3N,227,249,0,0,476
958363,10/15 03:12 PM,F3XN,132,78,0,1,211
958362,10/15 03:11 PM,F3XA,1,2,0,0,3
958361,10/15 03:11 PM,F3N,0,3,0,97,100
958360,10/15 03:11 PM,F3XN,3,0,0,0,3
958359,10/15 03:11 PM,F3N,410,138,0,11,559
958358,10/15 03:10 PM,F3XN,189,43,0,1,233
958357,10/15 03:10 PM,F3N,0,0,0,18,18
958356,10/15 03:09 PM,F3XN,2,3,0,0,5
958355,10/15 03:09 PM,F3XN,551,59,0,1,611
958354,10/15 03:09 PM,F3XN,12,3,0,0,15
