filing_number,time_filed,form_type,skeda_lines,skedb_lines,skede_lines,other_lines,total_lines
967225,10/23 05:06 PM,F3XN,0,0,0,0,0
967224,10/23 05:05 PM,F3XN,156,12,0,1,169
967223,10/23 05:05 PM,F3N,130,66,0,0,196
967222,10/23 05:05 PM,F3N,53,12,0,0,65
967221,10/23 05:05 PM,F3XN,0,0,0,0,0
967220,10/23 05:05 PM,F3XN,15,18,0,4,37
967219,10/23 05:05 PM,F3N,1,2,0,4,7
967218,10/23 05:04 PM,F3XN,308,7,0,0,315
967217,10/23 05:04 PM,F3N,9,26,0,0,35
967216,10/23 05:04 PM,F6N,6,0,0,0,6
967215,10/23 05:04 PM,F3XN,0,0,0,2,2
967214,10/23 05:04 PM,F3XA,21,50,0,0,71
967213,10/23 05:04 PM,F3XN,0,0,0,4,4
967212,10/23 05:04 PM,F3XN,614,32,0,0,646
967211,10/23 05:03 PM,F6N,1,0,0,0,1
967210,10/23 05:03 PM,F3N,258,68,0,0,326
967209,10/23 05:02 PM,F3N,138,48,0,0,186
967208,10/23 05:02 PM,F3XN,39,20,25,3,87
967207,10/23 05:02 PM,F3N,88,49,0,0,137
967206,10/23 05:02 PM,F6N,3,0,0,0,3
967205,10/23 05:02 PM,F3N,13,13,0,0,26
967204,10/23 05:02 PM,F3N,0,12,0,7,19
967203,10/23 05:02 PM,F3XN,0,20,0,0,20
967202,10/23 05:01 PM,F3N,26,18,0,1,45
967201,10/23 05:01 PM,F3XN,1,4,0,0,5
967200,10/23 05:00 PM,F3N,360,124,0,0,484
967199,10/23 05:00 PM,F3N,17,37,0,2,56
967198,10/23 04:59 PM,F3N,17,29,0,0,46
967197,10/23 04:59 PM,F3XN,60,23,21,8,112
967196,10/23 04:59 PM,F3XN,87,0,0,0,87
967195,10/23 04:59 PM,F3N,36,32,0,1,69
967194,10/23 04:59 PM,F3N,52,20,0,32,104
967193,10/23 04:58 PM,F3N,79,59,0,0,138
967192,10/23 04:58 PM,F3XN,18,6,0,45,69
967191,10/23 04:58 PM,F5N,0,0,1,0,1
967190,10/23 04:58 PM,F3XN,1,8,0,7,16
967189,10/23 04:58 PM,F3XN,1,0,0,0,1
967188,10/23 04:58 PM,F6N,3,0,0,0,3
967187,10/23 04:57 PM,F6N,8,0,0,0,8
967186,10/23 04:57 PM,F6N,6,0,0,0,6
967185,10/23 04:56 PM,F3N,3,37,0,6,46
967184,10/23 04:56 PM,F5N,0,0,2,0,2
967183,10/23 04:56 PM,F6N,1,0,0,0,1
967182,10/23 04:55 PM,F3XN,40,12,1,0,53
967181,10/23 04:55 PM,F6N,2,0,0,0,2
967180,10/23 04:55 PM,F3XN,7,1,0,0,8
967179,10/23 04:55 PM,F6N,4,0,0,0,4
967178,10/23 04:54 PM,F3XN,0,26,0,15,41
967177,10/23 04:54 PM,F6N,25,0,0,0,25
967176,10/23 04:53 PM,F3N,1528,178,0,40,1746
967175,10/23 04:52 PM,F3XN,1958,117,0,3,2078
967174,10/23 04:52 PM,F3XN,23,9,0,0,32
967173,10/23 04:52 PM,F24N,0,0,2,0,2
967172,10/23 04:52 PM,F3XN,100,3,0,0,103
967171,10/23 04:52 PM,F6N,7,0,0,0,7
967170,10/23 04:52 PM,F3XN,199,117,10,17,343
967169,10/23 04:51 PM,F3XN,0,0,0,1,1
967168,10/23 04:51 PM,F3N,10,15,0,0,25
967167,10/23 04:51 PM,F6N,1,0,0,0,1
967166,10/23 04:51 PM,F3XN,12,16,0,0,28
967165,10/23 04:50 PM,F3N,98,45,0,0,143
967164,10/23 04:50 PM,F6N,4,0,0,0,4
967163,10/23 04:50 PM,F6N,2,0,0,0,2
967162,10/23 04:50 PM,F24N,0,0,6,0,6
967161,10/23 04:50 PM,F3XN,0,2,0,2,4
967160,10/23 04:50 PM,F3XN,24,2,0,0,26
967159,10/23 04:49 PM,F6N,2,0,0,0,2
967158,10/23 04:49 PM,F3XN,231,22,0,0,253
967157,10/23 04:49 PM,F3XN,71,39,0,23,133
967156,10/23 04:49 PM,F99,0,0,0,0,0
967155,10/23 04:48 PM,F3XN,0,5,0,0,5
967154,10/23 04:47 PM,F6N,1,0,0,0,1
967153,10/23 04:47 PM,F3N,104,21,0,0,125
967152,10/23 04:47 PM,F3XN,0,1,0,0,1
967151,10/23 04:46 PM,F3XN,3,9,0,1,13
967150,10/23 04:46 PM,F3XN,7,0,0,0,7
967149,10/23 04:46 PM,F3N,24,100,0,0,124
967148,10/23 04:46 PM,F6N,31,0,0,0,31
967147,10/23 04:46 PM,F3XN,105,81,0,238,424
967146,10/23 04:46 PM,F3XN,43,1,0,0,44
967145,10/23 04:45 PM,F3N,69,39,0,0,108
967144,10/23 04:45 PM,F3N,28,77,0,6,111
967143,10/23 04:45 PM,F3XN,23,1,0,0,24
967142,10/23 04:45 PM,F3XA,75,42,0,0,117
967141,10/23 04:45 PM,F3N,9,2,0,0,11
967140,10/23 04:45 PM,F3XN,7,1,0,0,8
967139,10/23 04:44 PM,F3XN,98,102,0,0,200
967138,10/23 04:44 PM,F3XN,104,413,0,0,517
967137,10/23 04:44 PM,F3N,14,54,0,0,68
967136,10/23 04:43 PM,F3XN,8,32,0,0,40
967135,10/23 04:42 PM,F3XN,96,3,0,0,99
967134,10/23 04:42 PM,F3XN,2,1,0,0,3
967133,10/23 04:42 PM,F3XN,59,0,0,0,59
967132,10/23 04:42 PM,F3XN,1,13,0,2,16
967131,10/23 04:42 PM,F3XN,0,0,0,0,0
967130,10/23 04:41 PM,F6N,1,0,0,0,1
967129,10/23 04:41 PM,F3N,18,29,0,0,47
967128,10/23 04:41 PM,F3XN,0,0,0,4,4
967127,10/23 04:41 PM,F3XN,3,1,0,0,4
967126,10/23 04:41 PM,F3XN,1,31,0,0,32
967125,10/23 04:41 PM,F5N,0,0,2,0,2
967124,10/23 04:40 PM,F3XN,11,1,0,0,12
967123,10/23 04:40 PM,F3XN,0,0,0,0,0
967122,10/23 04:40 PM,F3XN,44,0,0,0,44
967121,10/23 04:40 PM,F3XN,226,0,0,0,226
967120,10/23 04:39 PM,F6N,9,0,0,0,9
967119,10/23 04:39 PM,F3N,4,38,0,0,42
967118,10/23 04:39 PM,F3N,192,94,0,0,286
967117,10/23 04:39 PM,F99,0,0,0,0,0
967116,10/23 04:39 PM,F6N,3,0,0,0,3
967115,10/23 04:39 PM,F3N,240,65,0,0,305
967114,10/23 04:39 PM,F3XN,1,0,0,0,1
967113,10/23 04:38 PM,F3N,6,1,0,6,13
967112,10/23 04:38 PM,F3N,47,19,0,0,66
967111,10/23 04:38 PM,F3N,97,27,0,2,126
967110,10/23 04:38 PM,F3XA,109,21,0,143,273
967109,10/23 04:38 PM,F3XN,0,0,0,0,0
967108,10/23 04:37 PM,F3N,52,58,0,0,110
967107,10/23 04:37 PM,F3XN,3,0,0,0,3
967106,10/23 04:37 PM,F3XN,261,0,0,0,261
967105,10/23 04:37 PM,F3N,79,40,0,0,119
967104,10/23 04:35 PM,F3N,52,20,0,4,76
967103,10/23 04:35 PM,F3N,66,55,0,7,128
967102,10/23 04:35 PM,F3N,1,19,0,0,20
967101,10/23 04:34 PM,F3XN,0,0,0,0,0
967100,10/23 04:34 PM,F3N,3,4,0,3,10
967099,10/23 04:34 PM,F3N,169,53,0,7,229
967098,10/23 04:33 PM,F3XN,0,1,0,0,1
967097,10/23 04:33 PM,F3XN,64,1,0,0,65
967096,10/23 04:33 PM,F3XN,0,2,0,0,2
967095,10/23 04:33 PM,F3XN,0,0,0,1,1
967094,10/23 04:31 PM,F5N,0,0,3,0,3
967093,10/23 04:30 PM,F3N,102,73,0,11,186
967092,10/23 04:30 PM,F6N,1,0,0,0,1
967091,10/23 04:30 PM,F6N,1,0,0,0,1
967090,10/23 04:30 PM,F3XN,206,1,0,0,207
967089,10/23 04:29 PM,F3XN,0,0,0,0,0
967088,10/23 04:29 PM,F3N,0,0,0,0,0
967087,10/23 04:29 PM,F3N,22,15,0,0,37
967086,10/23 04:29 PM,F3N,1,18,0,0,19
967085,10/23 04:29 PM,F3N,9,62,0,0,71
967084,10/23 04:29 PM,F3T,0,1,0,0,1
967083,10/23 04:29 PM,F6N,1,0,0,0,1
967082,10/23 04:28 PM,F3XN,7,0,2,1,10
967081,10/23 04:28 PM,F3N,674,83,0,0,757
967080,10/23 04:28 PM,F3XN,99,98,0,212,409
967079,10/23 04:28 PM,F3N,14,12,0,7,33
967078,10/23 04:27 PM,F3XN,0,0,0,0,0
967077,10/23 04:27 PM,F3XN,9,0,0,0,9
967076,10/23 04:26 PM,F3XN,179,9,0,0,188
967075,10/23 04:26 PM,F3N,37,51,0,0,88
967074,10/23 04:26 PM,F3N,44,45,0,6,95
967073,10/23 04:25 PM,F3N,13,19,0,0,32
967072,10/23 04:25 PM,F3XN,1,4,0,0,5
967071,10/23 04:25 PM,F3XN,0,4,0,0,4
967070,10/23 04:25 PM,F3XN,1675,82,0,0,1757
967069,10/23 04:25 PM,F3XN,15,13,0,2,30
967068,10/23 04:24 PM,F3XN,220,37,6,23,286
967067,10/23 04:24 PM,F3XN,12,46,40,14,112
967066,10/23 04:24 PM,F3XN,2,15,0,0,17
967065,10/23 04:24 PM,F3XN,1,0,0,0,1
967064,10/23 04:23 PM,F3N,72,62,0,0,134
967063,10/23 04:23 PM,F3XN,2,10,0,0,12
967062,10/23 04:21 PM,F3XN,252,19,0,0,271
967061,10/23 04:21 PM,F3XN,0,4,0,0,4
967060,10/23 04:21 PM,F6N,3,0,0,0,3
967059,10/23 04:21 PM,F3N,24,43,0,5,72
967058,10/23 04:21 PM,F3XN,72,71,36,20,199
967057,10/23 04:20 PM,F3N,35,36,0,1,72
967056,10/23 04:20 PM,F3N,34,36,0,0,70
967055,10/23 04:19 PM,F3XN,34,6,0,0,40
967054,10/23 04:19 PM,F6N,1,0,0,0,1
967053,10/23 04:19 PM,F3XN,0,0,0,1,1
967052,10/23 04:18 PM,F3XN,766,168,0,0,934
967051,10/23 04:18 PM,F3XN,87,349,0,2,438
967050,10/23 04:18 PM,F3XN,0,0,0,2,2
967049,10/23 04:18 PM,F3XN,0,0,0,0,0
967048,10/23 04:18 PM,F3N,5,8,0,21,34
967047,10/23 04:17 PM,F3XN,2,21,0,0,23
967046,10/23 04:16 PM,F3XN,136,3,0,0,139
967045,10/23 04:16 PM,F3N,81,78,0,3,162
967044,10/23 04:16 PM,F6N,4,0,0,0,4
967043,10/23 04:16 PM,F3N,16,15,0,0,31
967042,10/23 04:15 PM,F3N,17,37,0,0,54
967041,10/23 04:15 PM,F3N,16,20,0,0,36
967040,10/23 04:15 PM,F3XA,74,17,0,72,163
967039,10/23 04:14 PM,F3XN,13,57,12,0,82
967038,10/23 04:14 PM,F6N,2,0,0,0,2
967037,10/23 04:14 PM,F3XN,0,0,0,0,0
967036,10/23 04:14 PM,F3XN,9,2,0,0,11
967035,10/23 04:13 PM,F6N,3,0,0,0,3
967034,10/23 04:13 PM,F24N,0,0,1,0,1
967033,10/23 04:13 PM,F6N,6,0,0,0,6
967032,10/23 04:13 PM,F3XN,0,1,0,0,1
967031,10/23 04:12 PM,F3XN,9,3,0,35,47
967030,10/23 04:11 PM,F6N,3,0,0,0,3
967029,10/23 04:11 PM,F99,0,0,0,0,0
967028,10/23 04:11 PM,F3XN,11,10,0,0,21
967027,10/23 04:11 PM,F3N,24,9,0,0,33
967026,10/23 04:11 PM,F3XN,0,0,0,0,0
967025,10/23 04:10 PM,F6N,3,0,0,0,3
967024,10/23 04:10 PM,F3XN,0,1,0,0,1
967023,10/23 04:10 PM,F3XN,0,0,0,0,0
967022,10/23 04:10 PM,F3XN,0,0,0,0,0
967021,10/23 04:09 PM,F3N,64,38,0,1,103
967020,10/23 04:09 PM,F6N,8,0,0,0,8
967019,10/23 04:09 PM,F3XN,1,3,0,0,4
967018,10/23 04:09 PM,F3XN,1,18,0,0,19
967017,10/23 04:08 PM,F3XN,36,0,0,0,36
967016,10/23 04:08 PM,F3XN,4,0,0,0,4
967015,10/23 04:08 PM,F3XT,0,0,0,0,0
967014,10/23 04:08 PM,F3XN,33,14,0,0,47
967013,10/23 04:08 PM,F3XN,2,2,0,0,4
967012,10/23 04:08 PM,F3XN,10,16,22,1,49
967011,10/23 04:07 PM,F3XN,275,56,0,0,331
967010,10/23 04:07 PM,F3XN,1,1,0,8,10
967009,10/23 04:07 PM,F3N,46,5,0,0,51
967008,10/23 04:06 PM,F3XN,28,1,0,0,29
967007,10/23 04:06 PM,F3XN,0,3,0,0,3
967006,10/23 04:05 PM,F3N,7,11,0,0,18
967005,10/23 04:05 PM,F3A,110,90,0,1,201
967004,10/23 04:05 PM,F3XN,0,0,0,0,0
967003,10/23 04:05 PM,F3XN,537,73,0,0,610
967002,10/23 04:05 PM,F3XN,1,1,0,0,2
967001,10/23 04:04 PM,F6N,2,0,0,0,2
967000,10/23 04:04 PM,F3XN,10,3,0,0,13
966999,10/23 04:04 PM,F3XN,0,1,0,2,3
966998,10/23 04:04 PM,F3N,13,6,0,2,21
966997,10/23 04:03 PM,F3XN,187,3,0,0,190
966996,10/23 04:03 PM,F3XN,3,1,0,0,4
966995,10/23 04:03 PM,F3XN,0,0,0,0,0
966994,10/23 04:03 PM,F3N,27,14,0,0,41
966993,10/23 04:02 PM,F3XN,0,7,0,0,7
966992,10/23 04:02 PM,F3N,108,46,0,0,154
966991,10/23 04:02 PM,F3XN,0,7,0,0,7
966990,10/23 04:02 PM,F3XN,2,3,0,0,5
966989,10/23 04:02 PM,F3A,670,113,0,7,790
966988,10/23 04:02 PM,F3XN,0,0,0,0,0
966987,10/23 04:02 PM,F3XN,5,5,0,0,10
966986,10/23 04:01 PM,F3N,0,11,0,0,11
966985,10/23 04:01 PM,F3XN,0,2,0,0,2
966984,10/23 04:01 PM,F3XN,1131,972,20,0,2123
966983,10/23 04:01 PM,F3XN,3,3,0,0,6
966982,10/23 04:01 PM,F3XN,0,0,0,1,1
966981,10/23 04:00 PM,F6N,2,0,0,0,2
966980,10/23 04:00 PM,F3XN,41,1,0,0,42
966979,10/23 04:00 PM,F3XN,57,152,0,0,209
966978,10/23 04:00 PM,F3XN,4,0,0,0,4
966977,10/23 04:00 PM,F3N,21,69,0,5,95
966976,10/23 04:00 PM,F3N,89,51,0,1,141
966975,10/23 04:00 PM,F3XN,0,1,0,0,1
966974,10/23 04:00 PM,F3N,6,5,0,1,12
966973,10/23 04:00 PM,F3N,40,14,0,3,57
966972,10/23 03:59 PM,F3XN,1,11,0,0,12
966971,10/23 03:59 PM,F99,0,0,0,0,0
966970,10/23 03:58 PM,F3XN,0,1,0,0,1
966969,10/23 03:58 PM,F3XN,73,0,0,0,73
966968,10/23 03:58 PM,F3XN,13,0,0,0,13
966967,10/23 03:58 PM,F3XN,2,14,0,0,16
966965,10/23 03:57 PM,F3XN,3,0,0,0,3
966964,10/23 03:57 PM,F3XN,0,1,0,0,1
966962,10/23 03:57 PM,F3N,5,6,0,0,11
966960,10/23 03:57 PM,F6N,2,0,0,0,2
966958,10/23 03:56 PM,F3XN,21,6,0,0,27
966956,10/23 03:56 PM,F5N,0,0,2,0,2
966952,10/23 03:56 PM,F3XN,0,1,0,0,1
966951,10/23 03:55 PM,F3XN,0,1,0,0,1
966950,10/23 03:55 PM,F3XN,18,3,0,0,21
966949,10/23 03:55 PM,F3XA,7,0,0,0,7
966946,10/23 03:55 PM,F6N,5,0,0,0,5
966945,10/23 03:54 PM,F6N,4,0,0,0,4
966943,10/23 03:54 PM,F3XN,3,0,0,0,3
966940,10/23 03:54 PM,F3XN,0,3,0,0,3
966937,10/23 03:53 PM,F1N,0,0,0,0,0
966936,10/23 03:53 PM,F3XN,1,8,0,0,9
966935,10/23 03:53 PM,F3N,4,4,0,0,8
966934,10/23 03:53 PM,F3XN,0,3,0,0,3
966932,10/23 03:53 PM,F24N,0,0,11,0,11
966931,10/23 03:53 PM,F3XN,52,5,0,0,57
966929,10/23 03:53 PM,F3XN,54,95,0,14,163
966928,10/23 03:53 PM,F3N,1383,86,0,0,1469
966927,10/23 03:52 PM,F3N,112,46,0,0,158
966925,10/23 03:52 PM,F3XN,5,8,0,0,13
966924,10/23 03:52 PM,F3XN,9,0,0,0,9
966923,10/23 03:52 PM,F3XN,1,16,0,0,17
966922,10/23 03:52 PM,F3N,99,110,0,8,217
966921,10/23 03:51 PM,F3N,29,22,0,2,53
966920,10/23 03:51 PM,F3XN,21,0,0,0,21
966919,10/23 03:51 PM,F3XN,0,2,0,0,2
966918,10/23 03:51 PM,F3N,14,3,0,0,17
966917,10/23 03:50 PM,F3XN,25,4,0,0,29
966916,10/23 03:50 PM,F3N,4,22,0,0,26
966915,10/23 03:50 PM,F3XN,17,3,0,3,23
966914,10/23 03:50 PM,F6N,1,0,0,0,1
966913,10/23 03:49 PM,F3N,31,88,0,0,119
966912,10/23 03:49 PM,F3XN,0,0,0,0,0
966911,10/23 03:49 PM,F3N,6,9,0,14,29
966910,10/23 03:49 PM,F3XN,7,1,0,0,8
966909,10/23 03:49 PM,F3XN,17,24,0,0,41
966908,10/23 03:48 PM,F6N,1,0,0,0,1
966907,10/23 03:47 PM,F3N,1356,85,0,0,1441
966906,10/23 03:47 PM,F3XN,5,1,0,0,6
966905,10/23 03:47 PM,F3XN,0,1,0,0,1
966904,10/23 03:47 PM,F3N,0,0,0,2,2
966903,10/23 03:47 PM,F3XN,3,1,0,0,4
966902,10/23 03:46 PM,F24N,0,0,1,0,1
966901,10/23 03:46 PM,F3N,52,31,0,7,90
966900,10/23 03:46 PM,F1A,0,0,0,0,0
966899,10/23 03:46 PM,F3XN,0,1,0,0,1
966898,10/23 03:45 PM,F3N,13,19,0,0,32
966897,10/23 03:45 PM,F3N,19,34,0,0,53
966896,10/23 03:45 PM,F3XN,0,1,0,0,1
966895,10/23 03:45 PM,F3XA,142,3,0,1,146
966894,10/23 03:45 PM,F3XN,1,43,0,0,44
966893,10/23 03:45 PM,F6N,2,0,0,0,2
966892,10/23 03:44 PM,F3XN,0,0,0,0,0
966891,10/23 03:44 PM,F6N,1,0,0,0,1
966890,10/23 03:44 PM,F3N,98,18,0,0,116
966889,10/23 03:44 PM,F6N,3,0,0,0,3
966888,10/23 03:44 PM,F3XN,18,18,0,0,36
966887,10/23 03:43 PM,F3XN,0,0,0,1,1
966886,10/23 03:43 PM,F3XN,131,4,0,0,135
966885,10/23 03:43 PM,F3N,74,28,0,0,102
966884,10/23 03:41 PM,F3N,15,9,0,15,39
966883,10/23 03:41 PM,F3N,25,18,0,8,51
966882,10/23 03:40 PM,F3N,16,28,0,9,53
966881,10/23 03:39 PM,F3XN,0,1,0,0,1
966880,10/23 03:38 PM,F3XN,40,0,0,0,40
966879,10/23 03:38 PM,F3XN,0,7,0,0,7
966878,10/23 03:38 PM,F3XA,219,109,0,0,328
966877,10/23 03:38 PM,F3XN,39,1,0,0,40
966876,10/23 03:37 PM,F3XN,0,0,0,0,0
966875,10/23 03:37 PM,F3N,12,18,0,0,30
966874,10/23 03:35 PM,F3XN,0,0,0,0,0
966873,10/23 03:35 PM,F1A,0,0,0,0,0
966872,10/23 03:35 PM,F3N,5,3,0,0,8
966871,10/23 03:34 PM,F3XN,44,4,0,0,48
966870,10/23 03:34 PM,F3XA,173,26,0,0,199
966869,10/23 03:34 PM,F3XN,0,0,0,0,0
966868,10/23 03:34 PM,F3XN,4,17,0,0,21
966867,10/23 03:33 PM,F24N,0,0,3,0,3
966866,10/23 03:33 PM,F3XN,10,5,0,0,15
966865,10/23 03:33 PM,F99,0,0,0,0,0
966864,10/23 03:32 PM,F3XN,2,7,0,0,9
966863,10/23 03:32 PM,F3XA,129,6,0,0,135
966862,10/23 03:31 PM,F3N,41,58,0,3,102
966861,10/23 03:31 PM,F3XN,9,0,0,0,9
966860,10/23 03:31 PM,F3XN,0,7,0,0,7
966859,10/23 03:30 PM,F6N,3,0,0,0,3
966858,10/23 03:30 PM,F3XN,1,3,0,1,5
966857,10/23 03:29 PM,F3XN,167,7,0,0,174
966856,10/23 03:29 PM,F3N,28,17,0,0,45
966855,10/23 03:29 PM,F3XA,101,78,0,1,180
966854,10/23 03:28 PM,F3XN,0,38,0,0,38
966853,10/23 03:28 PM,F3XN,1,0,0,0,1
966852,10/23 03:28 PM,F3XN,0,0,0,0,0
966851,10/23 03:27 PM,F3XN,0,4,0,0,4
966850,10/23 03:27 PM,F6N,3,0,0,0,3
966849,10/23 03:27 PM,F3N,5,3,0,0,8
966848,10/23 03:26 PM,F24A,0,0,3,0,3
966847,10/23 03:26 PM,F3XN,12,18,0,126,156
966846,10/23 03:26 PM,F3XN,138,8,0,0,146
966845,10/23 03:26 PM,F3XN,0,0,0,0,0
966844,10/23 03:26 PM,F3XN,0,0,0,0,0
966843,10/23 03:25 PM,F3XN,9,0,0,0,9
966842,10/23 03:25 PM,F3N,8,8,0,1,17
966841,10/23 03:25 PM,F3XN,0,1,0,0,1
966840,10/23 03:25 PM,F3N,0,1,0,0,1
966839,10/23 03:25 PM,F3N,87,26,0,5,118
966838,10/23 03:25 PM,F3XN,20,1,0,0,21
966837,10/23 03:24 PM,F3XN,41,2,0,0,43
966836,10/23 03:24 PM,F3XN,93,1,0,0,94
966835,10/23 03:24 PM,F6N,12,0,0,0,12
966834,10/23 03:23 PM,F5N,0,0,2,0,2
966833,10/23 03:23 PM,F3N,3,1,0,0,4
966832,10/23 03:23 PM,F3N,62,25,0,4,91
966831,10/23 03:23 PM,F3XN,61,4,0,0,65
966830,10/23 03:23 PM,F6N,1,0,0,0,1
966829,10/23 03:23 PM,F3XN,126,10,0,0,136
966828,10/23 03:23 PM,F6N,10,0,0,0,10
966827,10/23 03:23 PM,F3N,10,22,0,1,33
966826,10/23 03:22 PM,F6N,1,0,0,0,1
966825,10/23 03:22 PM,F6N,3,0,0,0,3
966824,10/23 03:21 PM,F3N,62,23,0,0,85
966823,10/23 03:21 PM,F3XN,88,4,0,0,92
966822,10/23 03:21 PM,F3XN,0,9,0,0,9
966821,10/23 03:20 PM,F3XN,1,3,0,2,6
966820,10/23 03:19 PM,F6N,3,0,0,0,3
966819,10/23 03:18 PM,F3XA,1,3,0,0,4
966818,10/23 03:17 PM,F3N,65,42,0,0,107
966817,10/23 03:17 PM,F3N,26,25,0,0,51
966816,10/23 03:17 PM,F3XN,0,1,0,0,1
966815,10/23 03:17 PM,F3XN,35,0,0,0,35
966814,10/23 03:16 PM,F6N,1,0,0,0,1
966813,10/23 03:16 PM,F3N,0,9,0,4,13
966812,10/23 03:16 PM,F3XN,30,0,0,0,30
966811,10/23 03:15 PM,F3XN,107,17,0,0,124
966810,10/23 03:15 PM,F3XN,0,0,0,0,0
966809,10/23 03:15 PM,F3N,168,57,0,7,232
966808,10/23 03:15 PM,F3XN,0,2,0,0,2
966807,10/23 03:15 PM,F3N,31,23,0,0,54
966806,10/23 03:14 PM,F3XN,13,4,0,0,17
966805,10/23 03:14 PM,F3N,40,33,0,15,88
966804,10/23 03:14 PM,F24N,0,0,4,0,4
966803,10/23 03:14 PM,F3XN,0,2,0,0,2
966802,10/23 03:13 PM,F3XN,7,1,0,0,8
966801,10/23 03:13 PM,F3XN,43,3,0,0,46
966800,10/23 03:13 PM,F3N,44,17,0,3,64
966799,10/23 03:12 PM,F3XN,23,1,0,0,24
966798,10/23 03:12 PM,F3XN,1400,13,0,1,1414
966797,10/23 03:12 PM,F3XN,23,0,0,0,23
966796,10/23 03:12 PM,F3XN,29,3,0,0,32
966795,10/23 03:11 PM,F3XN,0,27,0,0,27
966794,10/23 03:10 PM,F3XN,0,0,0,0,0
966793,10/23 03:10 PM,F3XN,29,32,0,0,61
966792,10/23 03:10 PM,F3XN,24,2,0,0,26
966791,10/23 03:09 PM,F3XN,98,17,0,0,115
966790,10/23 03:09 PM,F3N,91,33,0,0,124
966789,10/23 03:08 PM,F6N,13,0,0,0,13
966788,10/23 03:07 PM,F3XN,0,3,0,0,3
966787,10/23 03:07 PM,F3XN,11,15,0,0,26
966786,10/23 03:07 PM,F3N,94,29,0,1,124
966785,10/23 03:07 PM,F6N,6,0,0,0,6
966784,10/23 03:06 PM,F3N,10,39,0,3,52
966783,10/23 03:06 PM,F3XN,62,26,0,0,88
966782,10/23 03:06 PM,F3XN,2,2,0,4,8
966781,10/23 03:06 PM,F3XN,0,6,5,0,11
966780,10/23 03:06 PM,F3XN,2,23,8,33,66
966779,10/23 03:05 PM,F6N,2,0,0,0,2
966778,10/23 03:05 PM,F3XN,1,0,0,16,17
966777,10/23 03:05 PM,F3N,27,29,0,0,56
966776,10/23 03:05 PM,F3XN,5,3,0,1,9
966775,10/23 03:05 PM,F3XN,1,4,0,0,5
966774,10/23 03:05 PM,F3XN,21,0,0,0,21
966773,10/23 03:05 PM,F3XN,4,8,0,7,19
966772,10/23 03:05 PM,F3XN,1,3,0,0,4
966771,10/23 03:05 PM,F3XN,17,4,0,2,23
966770,10/23 03:04 PM,F3XN,5,8,0,3,16
966769,10/23 03:04 PM,F3XN,3,4,0,0,7
966768,10/23 03:04 PM,F3XN,10,5,0,15,30
966767,10/23 03:03 PM,F3XN,0,0,0,0,0
966766,10/23 03:03 PM,F3XN,102,5,0,1,108
966765,10/23 03:03 PM,F3XN,0,1,0,0,1
966764,10/23 03:02 PM,F3XN,0,4,0,0,4
966763,10/23 03:01 PM,F3XN,0,0,0,0,0
966762,10/23 03:01 PM,F3XN,0,0,0,2,2
966761,10/23 03:01 PM,F3XN,0,2,0,1,3
966760,10/23 03:00 PM,F3XN,1,1,0,0,2
966759,10/23 03:00 PM,F3N,77,23,0,10,110
966758,10/23 03:00 PM,F3XT,0,0,0,0,0
966757,10/23 03:00 PM,F6N,7,0,0,0,7
966756,10/23 03:00 PM,F3XN,0,1,0,0,1
966755,10/23 03:00 PM,F24N,0,0,4,0,4
966754,10/23 03:00 PM,F3XN,3,0,0,0,3
966753,10/23 03:00 PM,F3XN,722,64,0,0,786
966752,10/23 03:00 PM,F3XN,3,2,0,0,5
966751,10/23 02:59 PM,F3N,0,0,0,0,0
966750,10/23 02:59 PM,F3XN,3,4,0,0,7
966749,10/23 02:59 PM,F3N,727,71,0,0,798
966748,10/23 02:59 PM,F3XN,1,5,4,0,10
966747,10/23 02:59 PM,F3N,31,77,0,1,109
966746,10/23 02:58 PM,F3XN,2,4,0,0,6
966745,10/23 02:58 PM,F3XN,2,12,0,0,14
966744,10/23 02:58 PM,F3N,35,30,0,0,65
966743,10/23 02:58 PM,F6N,15,0,0,0,15
966742,10/23 02:58 PM,F3N,59,30,0,4,93
966741,10/23 02:57 PM,F6N,3,0,0,0,3
966740,10/23 02:57 PM,F6N,6,0,0,0,6
966739,10/23 02:57 PM,F3N,104,77,0,12,193
966738,10/23 02:56 PM,F3XN,505,23,0,0,528
966737,10/23 02:56 PM,F3N,79,46,0,5,130
966736,10/23 02:55 PM,F3XN,4,7,0,0,11
966735,10/23 02:55 PM,F6N,2,0,0,0,2
966734,10/23 02:54 PM,F3XN,0,0,0,0,0
966733,10/23 02:54 PM,F3XN,915,1,0,0,916
966732,10/23 02:54 PM,F3XN,39,13,0,106,158
966731,10/23 02:54 PM,F3XN,4,1,0,0,5
966730,10/23 02:54 PM,F6N,7,0,0,0,7
966729,10/23 02:54 PM,F3XN,4,0,0,0,4
966728,10/23 02:53 PM,F6N,1,0,0,0,1
966727,10/23 02:53 PM,F3XN,1,4,0,0,5
966726,10/23 02:52 PM,F6N,6,0,0,0,6
966725,10/23 02:52 PM,F3XN,0,1,0,0,1
966724,10/23 02:52 PM,F3N,64,85,0,0,149
966723,10/23 02:52 PM,F3XN,51,1,0,0,52
966722,10/23 02:52 PM,F3XN,3,6,0,0,9
966721,10/23 02:51 PM,F3XN,242,10,1,0,253
966720,10/23 02:51 PM,F3XA,1,6,0,1,8
